Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT06808","GDPD4","None","glycerophosphodiester phosphodiesterase domain containing 4","None","ENSG00000178795","None","0.00896273","0.0454633","1.0","By_ingredient","0.2219"
"SMTT06819","GFPT2","None","glutamine-fructose-6-phosphate transaminase 2","None","ENSG00000131459","None","0.00896273","0.0454633","1.0","By_ingredient","0.1959"
"SMTT06823","GFUS","None","None","None","None","None","0.0483194","0.0894056","1.0","By_ingredient","0.2034"
"SMTT06828","GGPS1","None","geranylgeranyl diphosphate synthase 1","None","ENSG00000152904","None","0.0353758","0.0768127","1.0","By_ingredient","0.2018"
"SMTT06890","GMPS","None","guanine monophosphate synthase","None","ENSG00000163655","None","0.00896273","0.0454633","1.0","By_ingredient","0.2077"
"SMTT06912","GNPDA1","None","glucosamine-6-phosphate deaminase 1","None","ENSG00000113552","None","0.0397096","0.0812495","1.0","By_ingredient","0.2028"
"SMTT06913","GNPDA2","None","glucosamine-6-phosphate deaminase 2","None","ENSG00000163281","None","0.0134142","0.0525072","1.0","By_ingredient","0.2206"
"SMTT06914","GNPNAT1","None","glucosamine-phosphate N-acetyltransferase 1","None","ENSG00000100522","None","0.0178458","0.0585289","1.0","By_ingredient","0.2124"
"SMTT06941","GPCPD1","None","glycerophosphocholine phosphodiesterase 1","None","ENSG00000125772","None","0.0266499","0.0686308","1.0","By_ingredient","0.2079"
"SMTT07010","GREM1","None","gremlin 1, DAN family BMP antagonist","None","ENSG00000166923","None","0.0266499","0.0686308","1.0","By_ingredient","0.2015"
"SMTT07011","GREM2","None","gremlin 2, DAN family BMP antagonist","None","ENSG00000180875","None","0.0134142","0.0525072","1.0","By_ingredient","0.2184"
"SMTT07053","GSTT2","None","glutathione S-transferase theta 2 (gene/pseudogene)","None","ENSG00000099984","None","0.0222577","0.0642337","1.0","By_ingredient","0.2192"
"SMTT07054","GSTT2B","None","glutathione S-transferase theta 2B (gene/pseudogene)","None","ENSG00000133433","None","0.0178458","0.0585289","1.0","By_ingredient","0.2286"
"SMTT07055","GSTZ1","None","glutathione S-transferase zeta 1","None","ENSG00000100577","None","0.0440241","0.085484","1.0","By_ingredient","0.2186"
"SMTT07149","HDHD2","None","haloacid dehalogenase like hydrolase domain containing 2","None","ENSG00000167220","None","0.00896273","0.0454633","1.0","By_ingredient","0.2099"
"SMTT07151","HDHD5","None","haloacid dehalogenase like hydrolase domain containing 5","None","ENSG00000069998","None","0.00896273","0.0454633","1.0","By_ingredient","0.2465"
"SMTT07165","HEPH","None","hephaestin","None","ENSG00000089472","None","0.0310226","0.0728583","1.0","By_ingredient","0.2137"
"SMTT07166","HEPHL1","None","hephaestin like 1","None","ENSG00000181333","None","0.0266499","0.0686308","1.0","By_ingredient","0.2045"
"SMTT07181","HGS","None","hepatocyte growth factor-regulated tyrosine kinase substrate","None","ENSG00000185359","None","0.00896273","0.0454633","1.0","By_ingredient","0.2258"
"SMTT07222","HMGCLL1","None","3-hydroxymethyl-3-methylglutaryl-CoA lyase like 1","None","ENSG00000146151","None","0.0222577","0.0642337","1.0","By_ingredient","0.2173"
"SMTT07246","HOMER1","None","homer scaffold protein 1","None","ENSG00000152413","None","0.0222577","0.0642337","1.0","By_ingredient","0.1881"
"SMTT07247","HOMER2","None","homer scaffold protein 2","None","ENSG00000103942","None","0.0134142","0.0525072","1.0","By_ingredient","0.2034"
"SMTT07339","IDH3A","None","isocitrate dehydrogenase 3 (NAD(+)) alpha","None","ENSG00000166411","None","0.0134142","0.0525072","1.0","By_ingredient","0.193"
"SMTT07340","IDH3G","None","isocitrate dehydrogenase 3 (NAD(+)) gamma","None","ENSG00000067829","None","0.0266499","0.0686308","1.0","By_ingredient","0.1929"
"SMTT07348","IFFO2","None","intermediate filament family orphan 2","None","ENSG00000169991","None","0.0310226","0.0728583","1.0","By_ingredient","0.2001"
"SMTT07389","IGFN1","None","immunoglobulin-like and fibronectin type III domain containing 1","None","ENSG00000163395","None","0.00449136","0.0346634","1.0","By_ingredient","0.2247"
"SMTT07392","IGSF22","None","immunoglobulin superfamily member 22","None","ENSG00000179057","None","0.00449136","0.0346634","1.0","By_ingredient","0.2386"
"SMTT07427","IL4I1","None","interleukin 4 induced 1","None","ENSG00000104951","None","0.0440241","0.085484","1.0","By_ingredient","0.2068"
"SMTT07446","IMPDH2","None","inosine monophosphate dehydrogenase 2","None","ENSG00000178035","None","0.0310226","0.0728583","1.0","By_ingredient","0.2005"
"SMTT07453","INHA","None","inhibin alpha subunit","None","ENSG00000123999","None","0.0178458","0.0585289","1.0","By_ingredient","0.2263"
"SMTT07454","INHBA","None","inhibin beta A subunit","None","ENSG00000122641","None","0.0134142","0.0525072","1.0","By_ingredient","0.1842"
"SMTT07455","INHBB","None","inhibin beta B subunit","None","ENSG00000163083","None","0.00896273","0.0454633","1.0","By_ingredient","0.2158"
"SMTT07456","INHBC","None","inhibin beta C subunit","None","ENSG00000175189","None","0.00449136","0.0346634","1.0","By_ingredient","0.1986"
"SMTT07457","INHBE","None","inhibin beta E subunit","None","ENSG00000139269","None","0.0134142","0.0525072","1.0","By_ingredient","0.191"
"SMTT07475","INTS11","None","integrator complex subunit 11","None","ENSG00000127054","None","0.00449136","0.0346634","1.0","By_ingredient","0.2393"
"SMTT07480","INTS9","None","integrator complex subunit 9","None","ENSG00000104299","None","0.00449136","0.0346634","1.0","By_ingredient","0.231"
"SMTT07492","IPPK","None","inositol-pentakisphosphate 2-kinase","None","ENSG00000127080","None","0.00896273","0.0454633","1.0","By_ingredient","0.2281"
"SMTT07504","IREB2","None","iron responsive element binding protein 2","None","ENSG00000136381","None","0.00449136","0.0346634","1.0","By_ingredient","0.2115"
"SMTT07566","KAT2B","None","lysine acetyltransferase 2B","None","ENSG00000114166","None","0.0353758","0.0768127","1.0","By_ingredient","0.2536"
"SMTT07584","KCNAB1","None","potassium voltage-gated channel subfamily A member regulatory beta subunit 1","None","ENSG00000169282","None","0.0134142","0.0525072","1.0","By_ingredient","0.2134"
"SMTT07585","KCNAB3","None","potassium voltage-gated channel subfamily A regulatory beta subunit 3","None","ENSG00000170049","None","0.0134142","0.0525072","1.0","By_ingredient","0.2144"
"SMTT07634","KDM1B","None","lysine demethylase 1B","None","ENSG00000165097","None","0.0310226","0.0728583","1.0","By_ingredient","0.1942"
"SMTT07648","KEL","None","Kell blood group, metallo-endopeptidase","None","ENSG00000197993","None","0.00449136","0.0346634","1.0","By_ingredient","0.2372"
"SMTT07712","KLHL1","None","kelch like family member 1","None","ENSG00000150361","None","0.00449136","0.0346634","1.0","By_ingredient","0.2599"
"SMTT07735","KLRB1","None","killer cell lectin like receptor B1","None","ENSG00000111796","None","0.0222577","0.0642337","1.0","By_ingredient","0.2218"
"SMTT07738","KLRD1","None","killer cell lectin like receptor D1","None","ENSG00000134539","None","0.0222577","0.0642337","1.0","By_ingredient","0.2284"
"SMTT07739","KLRF2","None","killer cell lectin like receptor F2","None","ENSG00000256797","None","0.0266499","0.0686308","1.0","By_ingredient","0.2117"
"SMTT07740","KLRG1","None","killer cell lectin like receptor G1","None","ENSG00000139187","None","0.0222577","0.0642337","1.0","By_ingredient","0.2086"
"SMTT07741","KLRG2","None","killer cell lectin like receptor G2","None","ENSG00000188883","None","0.0266499","0.0686308","1.0","By_ingredient","0.2183"
"SMTT07742","KLRK1","None","killer cell lectin like receptor K1","None","ENSG00000213809","None","0.0353758","0.0768127","1.0","By_ingredient","0.2055"
"SMTT07753","KPNA1","None","karyopherin subunit alpha 1","None","ENSG00000114030","None","0.0178458","0.0585289","1.0","By_ingredient","0.2006"
"SMTT07754","KPNA2","None","karyopherin subunit alpha 2","None","ENSG00000182481","None","0.0222577","0.0642337","1.0","By_ingredient","0.1795"
"SMTT07755","KPNA3","None","karyopherin subunit alpha 3","None","ENSG00000102753","None","0.0310226","0.0728583","1.0","By_ingredient","0.1846"
"SMTT07756","KPNA4","None","karyopherin subunit alpha 4","None","ENSG00000186432","None","0.0222577","0.0642337","1.0","By_ingredient","0.1955"
"SMTT07757","KPNA5","None","karyopherin subunit alpha 5","None","ENSG00000196911","None","0.00449136","0.0346634","1.0","By_ingredient","0.2121"
"SMTT07758","KPNA6","None","karyopherin subunit alpha 6","None","ENSG00000025800","None","0.00449136","0.0346634","1.0","By_ingredient","0.2177"
"SMTT07759","KPNA7","None","karyopherin subunit alpha 7","None","ENSG00000185467","None","0.00449136","0.0346634","1.0","By_ingredient","0.2422"
"SMTT07786","L3HYPDH","None","trans-L-3-hydroxyproline dehydratase","None","ENSG00000126790","None","0.0134142","0.0525072","1.0","By_ingredient","0.2137"
"SMTT07788","LACTB","None","lactamase beta","None","ENSG00000103642","None","0.0266499","0.0686308","1.0","By_ingredient","0.208"
"SMTT07790","LACTBL1","None","lactamase beta like 1","None","ENSG00000215906","None","0.0134142","0.0525072","1.0","By_ingredient","0.2122"
"SMTT07819","LCMT1","None","leucine carboxyl methyltransferase 1","None","ENSG00000205629","None","0.0222577","0.0642337","1.0","By_ingredient","0.2055"
"SMTT07820","LCMT2","None","leucine carboxyl methyltransferase 2","None","ENSG00000168806","None","0.0397096","0.0812495","1.0","By_ingredient","0.2004"
"SMTT07830","LDHAL6A","None","lactate dehydrogenase A like 6A","None","ENSG00000166800","None","0.0178458","0.0585289","1.0","By_ingredient","0.2206"
"SMTT07831","LDHAL6B","None","lactate dehydrogenase A like 6B","None","ENSG00000171989","None","0.0178458","0.0585289","1.0","By_ingredient","0.1994"
"SMTT07833","LDHC","None","lactate dehydrogenase C","None","ENSG00000166796","None","0.0310226","0.0728583","1.0","By_ingredient","0.2139"
"SMTT07840","LEFTY1","None","left-right determination factor 1","None","ENSG00000243709","None","0.00896273","0.0454633","1.0","By_ingredient","0.2188"
"SMTT07841","LEFTY2","None","left-right determination factor 2","None","ENSG00000143768","None","0.00896273","0.0454633","1.0","By_ingredient","0.2345"
"SMTT07864","LHPP","None","phospholysine phosphohistidine inorganic pyrophosphate phosphatase","None","ENSG00000107902","None","0.00896273","0.0454633","1.0","By_ingredient","0.2082"
"SMTT08009","LSM6","None","LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated","None","ENSG00000164167","None","0.0178458","0.0585289","1.0","By_ingredient","0.2284"
"SMTT08071","MAP1LC3C","None","microtubule associated protein 1 light chain 3 gamma","None","ENSG00000197769","None","0.00449136","0.0346634","1.0","By_ingredient","0.2317"
"SMTT08078","MAP3K14","None","mitogen-activated protein kinase kinase kinase 14","None","ENSG00000006062","None","0.00449136","0.0346634","1.0","By_ingredient","0.2805"
"SMTT08102","MARK1","None","microtubule affinity regulating kinase 1","None","ENSG00000116141","None","0.00449136","0.0346634","1.0","By_ingredient","0.1871"
"SMTT08103","MARK2","None","microtubule affinity regulating kinase 2","None","ENSG00000072518","None","0.00896273","0.0454633","1.0","By_ingredient","0.205"
"SMTT08104","MARK3","None","microtubule affinity regulating kinase 3","None","ENSG00000075413","None","0.00449136","0.0346634","1.0","By_ingredient","0.2373"
"SMTT08105","MARK4","None","microtubule affinity regulating kinase 4","None","ENSG00000007047","None","0.0222577","0.0642337","1.0","By_ingredient","0.2031"
"SMTT08128","MBTPS1","None","membrane bound transcription factor peptidase, site 1","None","ENSG00000140943","None","0.0266499","0.0686308","1.0","By_ingredient","0.1867"
"SMTT08143","MDH1","None","malate dehydrogenase 1","None","ENSG00000014641","None","0.0178458","0.0585289","1.0","By_ingredient","0.2085"
"SMTT08144","MDH1B","None","malate dehydrogenase 1B","None","ENSG00000138400","None","0.0134142","0.0525072","1.0","By_ingredient","0.1952"
"SMTT08147","MDM4","None","MDM4, p53 regulator","None","ENSG00000198625","None","0.0134142","0.0525072","1.0","By_ingredient","0.1994"
"SMTT08176","METAP1","None","methionyl aminopeptidase 1","None","ENSG00000164024","None","0.0266499","0.0686308","1.0","By_ingredient","0.2138"
"SMTT08177","METAP1D","None","methionyl aminopeptidase type 1D, mitochondrial","None","ENSG00000172878","None","0.0222577","0.0642337","1.0","By_ingredient","0.2231"
"SMTT08183","METTL21C","None","methyltransferase like 21C","None","ENSG00000139780","None","0.0178458","0.0585289","1.0","By_ingredient","0.2105"
"SMTT08184","METTL27","None","methyltransferase like 27","None","ENSG00000165171","None","0.0178458","0.0585289","1.0","By_ingredient","0.2067"
"SMTT08225","MIR132","None","microRNA 132","None","ENSG00000267200","None","0.00896273","0.0454633","1.0","By_ingredient","0.2305"
"SMTT08274","MOCS3","None","molybdenum cofactor synthesis 3","None","ENSG00000124217","None","0.0222577","0.0642337","1.0","By_ingredient","0.2045"
"SMTT08335","MRPL4","None","mitochondrial ribosomal protein L4","None","ENSG00000105364","None","0.0310226","0.0728583","1.0","By_ingredient","0.2026"
"SMTT08388","MTERF1","None","mitochondrial transcription termination factor 1","None","ENSG00000127989","None","0.00449136","0.0346634","1.0","By_ingredient","0.2281"
"SMTT08440","MYHC","None","None","None","None","None","0.00449136","0.0346634","1.0","By_ingredient","0.2554"
"SMTT08499","NAE1","None","NEDD8 activating enzyme E1 subunit 1","None","ENSG00000159593","None","0.00896273","0.0454633","1.0","By_ingredient","0.2092"
"SMTT08616","NIF3L1","None","NGG1 interacting factor 3 like 1","None","ENSG00000196290","None","0.0134142","0.0525072","1.0","By_ingredient","0.2134"
"SMTT08648","NME2","None","NME/NM23 nucleoside diphosphate kinase 2","None","ENSG00000243678","None","0.0222577","0.0642337","1.0","By_ingredient","0.2076"
"SMTT08649","NME3","None","NME/NM23 nucleoside diphosphate kinase 3","None","ENSG00000103024","None","0.0222577","0.0642337","1.0","By_ingredient","0.2038"
"SMTT08650","NME4","None","NME/NM23 nucleoside diphosphate kinase 4","None","ENSG00000103202","None","0.0178458","0.0585289","1.0","By_ingredient","0.1987"
"SMTT08651","NME5","None","NME/NM23 family member 5","None","ENSG00000112981","None","0.0134142","0.0525072","1.0","By_ingredient","0.2255"
"SMTT08652","NME6","None","NME/NM23 nucleoside diphosphate kinase 6","None","ENSG00000172113","None","0.0134142","0.0525072","1.0","By_ingredient","0.2356"
"SMTT08653","NME7","None","NME/NM23 family member 7","None","ENSG00000143156","None","0.0178458","0.0585289","1.0","By_ingredient","0.2191"
"SMTT08655","NMNAT2","None","nicotinamide nucleotide adenylyltransferase 2","None","ENSG00000157064","None","0.00896273","0.0454633","1.0","By_ingredient","0.2009"
"SMTT08656","NMNAT3","None","nicotinamide nucleotide adenylyltransferase 3","None","ENSG00000163864","None","0.00896273","0.0454633","1.0","By_ingredient","0.2079"
"SMTT08667","NOD1","None","nucleotide binding oligomerization domain containing 1","None","ENSG00000106100","None","0.00896273","0.0454633","1.0","By_ingredient","0.21"
"SMTT08759","NUDT10","None","nudix hydrolase 10","None","ENSG00000122824","None","0.0222577","0.0642337","1.0","By_ingredient","0.2002"
"SMTT08768","NUDT6","None","nudix hydrolase 6","None","ENSG00000170917","None","0.00896273","0.0454633","1.0","By_ingredient","0.2529"
"SMTT08804","OBSCN","None","obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF","None","ENSG00000154358","None","0.0178458","0.0585289","1.0","By_ingredient","0.22"
"SMTT08872","OVGP1","None","oviductal glycoprotein 1","None","ENSG00000085465","None","0.0397096","0.0812495","1.0","By_ingredient","0.206"
"SMTT08891","P4HA2","None","prolyl 4-hydroxylase subunit alpha 2","None","ENSG00000072682","None","0.0310226","0.0728583","1.0","By_ingredient","0.1944"
"SMTT08894","PA2G4","None","proliferation-associated 2G4","None","ENSG00000170515","None","0.0353758","0.0768127","1.0","By_ingredient","0.2103"
"SMTT08907","PAICS","None","phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase","None","ENSG00000128050","None","0.0397096","0.0812495","1.0","By_ingredient","0.1854"
"SMTT08922","PAPOLA","None","poly(A) polymerase alpha","None","ENSG00000090060","None","0.0178458","0.0585289","1.0","By_ingredient","0.2052"
"SMTT08923","PAPOLB","None","poly(A) polymerase beta","None","ENSG00000218823","None","0.00896273","0.0454633","1.0","By_ingredient","0.2166"
"SMTT08924","PAPOLG","None","poly(A) polymerase gamma","None","ENSG00000115421","None","0.00896273","0.0454633","1.0","By_ingredient","0.2346"
"SMTT08925","PAPSS1","None","3'-phosphoadenosine 5'-phosphosulfate synthase 1","None","ENSG00000138801","None","0.00896273","0.0454633","1.0","By_ingredient","0.1996"
"SMTT08937","PARP12","None","poly(ADP-ribose) polymerase family member 12","None","ENSG00000059378","None","0.0134142","0.0525072","1.0","By_ingredient","0.2206"
"SMTT09026","PCSK4","None","proprotein convertase subtilisin/kexin type 4","None","ENSG00000115257","None","0.0266499","0.0686308","1.0","By_ingredient","0.1943"
"SMTT09027","PCSK5","None","proprotein convertase subtilisin/kexin type 5","None","ENSG00000099139","None","0.0310226","0.0728583","1.0","By_ingredient","0.2183"
"SMTT09028","PCSK7","None","proprotein convertase subtilisin/kexin type 7","None","ENSG00000160613","None","0.0440241","0.085484","1.0","By_ingredient","0.1963"
"SMTT09054","PDF","None","peptide deformylase, mitochondrial","None","ENSG00000258429","None","0.0266499","0.0686308","1.0","By_ingredient","0.1974"
"SMTT09056","PDIA2","None","protein disulfide isomerase family A member 2","None","ENSG00000185615","None","0.0266499","0.0686308","1.0","By_ingredient","0.2126"
"SMTT09057","PDIA3","None","protein disulfide isomerase family A member 3","None","ENSG00000167004","None","0.0440241","0.085484","1.0","By_ingredient","0.1971"
"SMTT09058","PDIA4","None","protein disulfide isomerase family A member 4","None","ENSG00000155660","None","0.0310226","0.0728583","1.0","By_ingredient","0.211"
"SMTT09059","PDIA5","None","protein disulfide isomerase family A member 5","None","ENSG00000065485","None","0.0266499","0.0686308","1.0","By_ingredient","0.201"
"SMTT09060","PDIA6","None","protein disulfide isomerase family A member 6","None","ENSG00000143870","None","0.0310226","0.0728583","1.0","By_ingredient","0.2115"
"SMTT09062","PDILT","None","protein disulfide isomerase like, testis expressed","None","ENSG00000169340","None","0.0266499","0.0686308","1.0","By_ingredient","0.2071"
"SMTT09080","PDXP","None","pyridoxal phosphatase","None","ENSG00000241360","None","0.0266499","0.0686308","1.0","By_ingredient","0.2191"
"SMTT09114","PGAM1","None","phosphoglycerate mutase 1","None","ENSG00000171314","None","0.0266499","0.0686308","1.0","By_ingredient","0.1928"
"SMTT09116","PGAM5","None","PGAM family member 5, mitochondrial serine/threonine protein phosphatase","None","ENSG00000247077","None","0.0178458","0.0585289","1.0","By_ingredient","0.2442"
"SMTT09123","PGLS","None","6-phosphogluconolactonase","None","ENSG00000130313","None","0.0178458","0.0585289","1.0","By_ingredient","0.2112"
"SMTT09185","PIK3CB","None","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta","None","ENSG00000051382","None","0.00560834","0.0381641","1.0","By_ingredient","0.4062"
"SMTT09186","PIK3CG","None","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma","None","ENSG00000105851","None","0.00517479","0.0367512","1.0","By_ingredient","0.4109"
"SMTT09189","PILRA","None","paired immunoglobin like type 2 receptor alpha","None","ENSG00000085514","None","0.00449136","0.0346634","1.0","By_ingredient","0.1983"
"SMTT09192","PIN1","None","peptidylprolyl cis/trans isomerase, NIMA-interacting 1","None","ENSG00000127445","None","0.0353758","0.0768127","1.0","By_ingredient","0.1948"
"SMTT09207","PKM","None","pyruvate kinase M1/2","None","ENSG00000067225","None","0.0182002","0.0589818","1.0","By_ingredient","0.3816"
"SMTT09242","PLEKHA1","None","pleckstrin homology domain containing A1","None","ENSG00000107679","None","0.0178458","0.0585289","1.0","By_ingredient","0.2058"
"SMTT09288","PMM1","None","phosphomannomutase 1","None","ENSG00000100417","None","0.0178458","0.0585289","1.0","By_ingredient","0.1973"
"SMTT09289","PMP2","None","peripheral myelin protein 2","None","ENSG00000147588","None","0.0483194","0.0894056","1.0","By_ingredient","0.183"
"SMTT09366","PPEF1","None","protein phosphatase with EF-hand domain 1","None","ENSG00000086717","None","0.0134142","0.0525072","1.0","By_ingredient","0.2184"
"SMTT09367","PPEF2","None","protein phosphatase with EF-hand domain 2","None","ENSG00000156194","None","0.0134142","0.0525072","1.0","By_ingredient","0.1981"
"SMTT09386","PPM1A","None","protein phosphatase, Mg2+/Mn2+ dependent 1A","None","ENSG00000100614","None","0.0178458","0.0585289","1.0","By_ingredient","0.2065"
"SMTT09418","PPP2CA","None","protein phosphatase 2 catalytic subunit alpha","None","ENSG00000113575","None","0.0397096","0.0812495","1.0","By_ingredient","0.2025"
"SMTT09419","PPP2CB","None","protein phosphatase 2 catalytic subunit beta","None","ENSG00000104695","None","0.0310226","0.0728583","1.0","By_ingredient","0.2095"
"SMTT09426","PPP3CB","None","protein phosphatase 3 catalytic subunit beta","None","ENSG00000107758","None","0.0134142","0.0525072","1.0","By_ingredient","0.1898"
"SMTT09427","PPP3CC","None","protein phosphatase 3 catalytic subunit gamma","None","ENSG00000120910","None","0.0134142","0.0525072","1.0","By_ingredient","0.1975"
"SMTT09430","PPP4C","None","protein phosphatase 4 catalytic subunit","None","ENSG00000149923","None","0.0266499","0.0686308","1.0","By_ingredient","0.1918"
"SMTT09432","PPP5D1","None","PPP5 tetratricopeptide repeat domain containing 1","None","ENSG00000230510","None","0.0134142","0.0525072","1.0","By_ingredient","0.2013"
"SMTT09450","PRDX1","None","peroxiredoxin 1","None","ENSG00000117450","None","0.0266499","0.0686308","1.0","By_ingredient","0.1944"
"SMTT09452","PRDX3","None","peroxiredoxin 3","None","ENSG00000165672","None","0.0222577","0.0642337","1.0","By_ingredient","0.2124"
"SMTT09457","PRG2","None","proteoglycan 2, pro eosinophil major basic protein","None","ENSG00000186652","None","0.0266499","0.0686308","1.0","By_ingredient","0.1994"
"SMTT09458","PRG3","None","proteoglycan 3, pro eosinophil major basic protein 2","None","ENSG00000156575","None","0.0266499","0.0686308","1.0","By_ingredient","0.2048"
"SMTT09460","PRIM1","None","DNA primase subunit 1","None","ENSG00000198056","None","0.0222577","0.0642337","1.0","By_ingredient","0.1957"
"SMTT09461","PRKAA1","None","protein kinase AMP-activated catalytic subunit alpha 1","None","ENSG00000132356","None","0.000328123","0.00751634","1.0","By_ingredient","0.635"
"SMTT09462","PRKAA2","None","protein kinase AMP-activated catalytic subunit alpha 2","None","ENSG00000162409","None","0.000362092","0.00799979","1.0","By_ingredient","0.6453"
"SMTT09463","PRKAB1","None","protein kinase AMP-activated non-catalytic subunit beta 1","None","ENSG00000111725","None","0.000266499","0.00653478","1.0","By_ingredient","0.633"
"SMTT09464","PRKAB2","None","protein kinase AMP-activated non-catalytic subunit beta 2","None","ENSG00000131791","None","0.0178458","0.0585289","1.0","By_ingredient","0.2048"
"SMTT09466","PRKAG1","None","protein kinase AMP-activated non-catalytic subunit gamma 1","None","ENSG00000181929","None","0.0266499","0.0686308","1.0","By_ingredient","0.2101"
"SMTT09467","PRKAG3","None","protein kinase AMP-activated non-catalytic subunit gamma 3","None","ENSG00000115592","None","0.0266499","0.0686308","1.0","By_ingredient","0.2076"
"SMTT09486","PRMT7","None","protein arginine methyltransferase 7","None","ENSG00000132600","None","0.0178458","0.0585289","1.0","By_ingredient","0.204"
"SMTT09488","PRODH2","None","proline dehydrogenase 2","None","ENSG00000250799","None","0.0310226","0.0728583","1.0","By_ingredient","0.2088"
"SMTT09617","PTPDC1","None","protein tyrosine phosphatase domain containing 1","None","ENSG00000158079","None","0.0134142","0.0525072","1.0","By_ingredient","0.2028"
"SMTT09629","PTPRD","None","protein tyrosine phosphatase, receptor type D","None","ENSG00000153707","None","0.0222577","0.0642337","1.0","By_ingredient","0.2007"
"SMTT09640","PUDP","None","pseudouridine 5'-phosphatase","None","ENSG00000130021","None","0.0178458","0.0585289","1.0","By_ingredient","0.225"
"SMTT09641","PUM1","None","pumilio RNA binding family member 1","None","ENSG00000134644","None","0.0134142","0.0525072","1.0","By_ingredient","0.2108"
"SMTT09642","PUM2","None","pumilio RNA binding family member 2","None","ENSG00000055917","None","0.00896273","0.0454633","1.0","By_ingredient","0.2224"
"SMTT09673","QSOX1","None","quiescin sulfhydryl oxidase 1","None","ENSG00000116260","None","0.0353758","0.0768127","1.0","By_ingredient","0.2074"
"SMTT09738","RAD51B","None","RAD51 paralog B","None","ENSG00000182185","None","0.0310226","0.0728583","1.0","By_ingredient","0.1813"
"SMTT09739","RAD51D","None","RAD51 paralog D","None","ENSG00000185379","None","0.0266499","0.0686308","1.0","By_ingredient","0.1887"
"SMTT09786","RASGRP1","None","RAS guanyl releasing protein 1","None","ENSG00000172575","None","0.0178458","0.0585289","1.0","By_ingredient","0.1989"
"SMTT09807","RBM23","None","RNA binding motif protein 23","None","ENSG00000100461","None","0.0134142","0.0525072","1.0","By_ingredient","0.202"
"SMTT09813","RBM39","None","RNA binding motif protein 39","None","ENSG00000131051","None","0.0222577","0.0642337","1.0","By_ingredient","0.2117"
"SMTT09836","RCL1","None","RNA terminal phosphate cyclase like 1","None","ENSG00000120158","None","0.00896273","0.0454633","1.0","By_ingredient","0.2044"
"SMTT09849","REG1B","None","regenerating family member 1 beta","None","ENSG00000172023","None","0.0222577","0.0642337","1.0","By_ingredient","0.213"
"SMTT09850","REG3A","None","regenerating family member 3 alpha","None","ENSG00000172016","None","0.0222577","0.0642337","1.0","By_ingredient","0.2208"
"SMTT09851","REG3G","None","regenerating family member 3 gamma","None","ENSG00000143954","None","0.0222577","0.0642337","1.0","By_ingredient","0.2249"
"SMTT09852","REG4","None","regenerating family member 4","None","ENSG00000134193","None","0.0222577","0.0642337","1.0","By_ingredient","0.2086"
"SMTT09867","REXO2","None","RNA exonuclease 2","None","ENSG00000076043","None","0.00449136","0.0346634","1.0","By_ingredient","0.217"
"SMTT09875","RFK","None","riboflavin kinase","None","ENSG00000135002","None","0.0266499","0.0686308","1.0","By_ingredient","0.211"
"SMTT09896","RGS1","None","regulator of G protein signaling 1","None","ENSG00000090104","None","0.0397096","0.0812495","1.0","By_ingredient","0.1934"
"SMTT09897","RGS10","None","regulator of G protein signaling 10","None","ENSG00000148908","None","0.0178458","0.0585289","1.0","By_ingredient","0.2002"
"SMTT09898","RGS11","None","regulator of G protein signaling 11","None","ENSG00000076344","None","0.0134142","0.0525072","1.0","By_ingredient","0.2246"
"SMTT09899","RGS12","None","regulator of G protein signaling 12","None","ENSG00000159788","None","0.00896273","0.0454633","1.0","By_ingredient","0.2184"
"SMTT09900","RGS13","None","regulator of G protein signaling 13","None","ENSG00000127074","None","0.00896273","0.0454633","1.0","By_ingredient","0.2309"
"SMTT09901","RGS14","None","regulator of G protein signaling 14","None","ENSG00000169220","None","0.00896273","0.0454633","1.0","By_ingredient","0.2208"
"SMTT09902","RGS16","None","regulator of G protein signaling 16","None","ENSG00000143333","None","0.0266499","0.0686308","1.0","By_ingredient","0.2042"
"SMTT09903","RGS18","None","regulator of G protein signaling 18","None","ENSG00000150681","None","0.00896273","0.0454633","1.0","By_ingredient","0.2167"
"SMTT09904","RGS19","None","regulator of G protein signaling 19","None","ENSG00000171700","None","0.0134142","0.0525072","1.0","By_ingredient","0.2052"
"SMTT09905","RGS20","None","regulator of G protein signaling 20","None","ENSG00000147509","None","0.0134142","0.0525072","1.0","By_ingredient","0.2068"
"SMTT09906","RGS21","None","regulator of G protein signaling 21","None","ENSG00000253148","None","0.00896273","0.0454633","1.0","By_ingredient","0.2063"
"SMTT09907","RGS3","None","regulator of G protein signaling 3","None","ENSG00000138835","None","0.0134142","0.0525072","1.0","By_ingredient","0.1986"
"SMTT09908","RGS5","None","regulator of G protein signaling 5","None","ENSG00000143248","None","0.0222577","0.0642337","1.0","By_ingredient","0.1854"
"SMTT09909","RGS6","None","regulator of G protein signaling 6","None","ENSG00000182732","None","0.00896273","0.0454633","1.0","By_ingredient","0.2491"
