Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT06086","DNAJC1","None","DnaJ heat shock protein family (Hsp40) member C1","None","ENSG00000136770","None","0.0118154","0.0501663","1.0","By_ingredient","0.1879"
"SMTT06090","DNAJC16","None","DnaJ heat shock protein family (Hsp40) member C16","None","ENSG00000116138","None","0.00395393","0.032859","1.0","By_ingredient","0.2188"
"SMTT06097","DNAJC9","None","DnaJ heat shock protein family (Hsp40) member C9","None","ENSG00000213551","None","0.0118154","0.0501663","1.0","By_ingredient","0.1919"
"SMTT06111","DOCK8-AS1","None","None","None","None","None","0.00395393","0.032859","1.0","By_ingredient","0.2161"
"SMTT06118","DONSON","None","downstream neighbor of SON","None","ENSG00000159147","None","0.0118154","0.0501663","1.0","By_ingredient","0.1944"
"SMTT06120","DOP1B","None","None","None","None","None","0.00789239","0.0435328","1.0","By_ingredient","0.1803"
"SMTT06135","DPY19L1","None","dpy-19 like C-mannosyltransferase 1","None","ENSG00000173852","None","0.00395393","0.032859","1.0","By_ingredient","0.1935"
"SMTT06153","DSCC1","None","DNA replication and sister chromatid cohesion 1","None","ENSG00000136982","None","0.00789239","0.0435328","1.0","By_ingredient","0.1921"
"SMTT06154","DSG3","None","desmoglein 3","None","ENSG00000134757","None","0.0234926","0.0652382","1.0","By_ingredient","0.2165"
"SMTT06163","DUSP10","None","dual specificity phosphatase 10","None","ENSG00000143507","None","0.0464385","0.0878374","1.0","By_ingredient","0.1658"
"SMTT06187","DYNC1LI1","None","dynein cytoplasmic 1 light intermediate chain 1","None","ENSG00000144635","None","0.00395393","0.032859","1.0","By_ingredient","0.2166"
"SMTT06198","E2F5","None","E2F transcription factor 5","None","ENSG00000133740","None","0.0234926","0.0652382","1.0","By_ingredient","0.1938"
"SMTT06200","E2F7","None","E2F transcription factor 7","None","ENSG00000165891","None","0.0196154","0.0606357","1.0","By_ingredient","0.1855"
"SMTT06201","E2F8","None","E2F transcription factor 8","None","ENSG00000129173","None","0.0196154","0.0606357","1.0","By_ingredient","0.1839"
"SMTT06219","ECT2","None","epithelial cell transforming 2","None","ENSG00000114346","None","0.0118154","0.0501663","1.0","By_ingredient","0.1773"
"SMTT06220","EDEM3","None","ER degradation enhancing alpha-mannosidase like protein 3","None","ENSG00000116406","None","0.0157231","0.0562079","1.0","By_ingredient","0.1798"
"SMTT06225","EED","None","embryonic ectoderm development","None","ENSG00000074266","None","0.00789239","0.0435328","1.0","By_ingredient","0.1775"
"SMTT06244","EFHD1","None","EF-hand domain family member D1","None","ENSG00000115468","None","0.00789239","0.0435328","1.0","By_ingredient","0.1799"
"SMTT06247","EFNA1","None","ephrin A1","None","ENSG00000169242","None","0.0273545","0.069462","1.0","By_ingredient","0.1835"
"SMTT06252","EFNB2","None","ephrin B2","None","ENSG00000125266","None","0.0350331","0.0765798","1.0","By_ingredient","0.1721"
"SMTT06253","EFNB3","None","ephrin B3","None","ENSG00000108947","None","0.0196154","0.0606357","1.0","By_ingredient","0.184"
"SMTT06288","EIF4EBP2","None","eukaryotic translation initiation factor 4E binding protein 2","None","ENSG00000148730","None","0.0157231","0.0562079","1.0","By_ingredient","0.1774"
"SMTT06303","ELK3","None","ELK3, ETS transcription factor","None","ENSG00000111145","None","0.00789239","0.0435328","1.0","By_ingredient","0.191"
"SMTT06307","ELMO2","None","engulfment and cell motility 2","None","ENSG00000062598","None","0.00395393","0.032859","1.0","By_ingredient","0.224"
"SMTT06313","ELOVL2","None","ELOVL fatty acid elongase 2","None","ENSG00000197977","None","0.00789239","0.0435328","1.0","By_ingredient","0.1925"
"SMTT06315","ELOVL6","None","ELOVL fatty acid elongase 6","None","ENSG00000170522","None","0.0234926","0.0652382","1.0","By_ingredient","0.1815"
"SMTT06316","ELOVL7","None","ELOVL fatty acid elongase 7","None","ENSG00000164181","None","0.00395393","0.032859","1.0","By_ingredient","0.1873"
"SMTT06317","ELP5","None","elongator acetyltransferase complex subunit 5","None","ENSG00000170291","None","0.00395393","0.032859","1.0","By_ingredient","0.2145"
"SMTT06318","ELP6","None","elongator acetyltransferase complex subunit 6","None","ENSG00000163832","None","0.00395393","0.032859","1.0","By_ingredient","0.2041"
"SMTT06322","EMC9","None","ER membrane protein complex subunit 9","None","ENSG00000100908","None","0.0196154","0.0606357","1.0","By_ingredient","0.1848"
"SMTT06332","ENC1","None","ectodermal-neural cortex 1","None","ENSG00000171617","None","0.0196154","0.0606357","1.0","By_ingredient","0.1762"
"SMTT06333","ENDOD1","None","endonuclease domain containing 1","None","ENSG00000149218","None","0.00789239","0.0435328","1.0","By_ingredient","0.182"
"SMTT06346","ENTPD2","None","ectonucleoside triphosphate diphosphohydrolase 2","None","ENSG00000054179","None","0.0118154","0.0501663","1.0","By_ingredient","0.2077"
"SMTT06348","ENTPD4","None","ectonucleoside triphosphate diphosphohydrolase 4","None","ENSG00000197217","None","0.00789239","0.0435328","1.0","By_ingredient","0.1866"
"SMTT06354","EPB41L2","None","erythrocyte membrane protein band 4.1 like 2","None","ENSG00000079819","None","0.0196154","0.0606357","1.0","By_ingredient","0.1748"
"SMTT06355","EPB41L5","None","erythrocyte membrane protein band 4.1 like 5","None","ENSG00000115109","None","0.00789239","0.0435328","1.0","By_ingredient","0.1908"
"SMTT06374","EPS15L1","None","epidermal growth factor receptor pathway substrate 15 like 1","None","ENSG00000127527","None","0.00395393","0.032859","1.0","By_ingredient","0.2135"
"SMTT06384","ERCC6L","None","ERCC excision repair 6 like, spindle assembly checkpoint helicase","None","ENSG00000186871","None","0.0118154","0.0501663","1.0","By_ingredient","0.1829"
"SMTT06402","ERRFI1","None","ERBB receptor feedback inhibitor 1","None","ENSG00000116285","None","0.0157231","0.0562079","1.0","By_ingredient","0.1756"
"SMTT06407","ESPL1","None","extra spindle pole bodies like 1, separase","None","ENSG00000135476","None","0.00789239","0.0435328","1.0","By_ingredient","0.1857"
"SMTT06412","ESYT2","None","extended synaptotagmin 2","None","ENSG00000117868","None","0.00395393","0.032859","1.0","By_ingredient","0.181"
"SMTT06414","ETNK1","None","ethanolamine kinase 1","None","ENSG00000139163","None","0.0157231","0.0562079","1.0","By_ingredient","0.1984"
"SMTT06424","EVI5","None","ecotropic viral integration site 5","None","ENSG00000067208","None","0.0157231","0.0562079","1.0","By_ingredient","0.1965"
"SMTT06427","EXO1","None","exonuclease 1","None","ENSG00000174371","None","0.0157231","0.0562079","1.0","By_ingredient","0.2044"
"SMTT06453","FADS1","None","fatty acid desaturase 1","None","ENSG00000149485","None","0.0464385","0.0878374","1.0","By_ingredient","0.1933"
"SMTT06467","FAM107B","None","family with sequence similarity 107 member B","None","ENSG00000065809","None","0.0157231","0.0562079","1.0","By_ingredient","0.1761"
"SMTT06468","FAM110B","None","family with sequence similarity 110 member B","None","ENSG00000169122","None","0.0118154","0.0501663","1.0","By_ingredient","0.1832"
"SMTT06469","FAM110C","None","family with sequence similarity 110 member C","None","ENSG00000184731","None","0.00789239","0.0435328","1.0","By_ingredient","0.1937"
"SMTT06474","FAM122B","None","family with sequence similarity 122B","None","ENSG00000156504","None","0.00789239","0.0435328","1.0","By_ingredient","0.1834"
"SMTT06475","FAM126B","None","family with sequence similarity 126 member B","None","ENSG00000155744","None","0.0118154","0.0501663","1.0","By_ingredient","0.1955"
"SMTT06481","FAM149B1","None","family with sequence similarity 149 member B1","None","ENSG00000138286","None","0.00395393","0.032859","1.0","By_ingredient","0.2071"
"SMTT06482","FAM161B","None","FAM161B, centrosomal protein","None","ENSG00000156050","None","0.00395393","0.032859","1.0","By_ingredient","0.1859"
"SMTT06485","FAM169A","None","family with sequence similarity 169 member A","None","ENSG00000198780","None","0.0118154","0.0501663","1.0","By_ingredient","0.1843"
"SMTT06488","FAM174B","None","family with sequence similarity 174 member B","None","ENSG00000185442","None","0.00395393","0.032859","1.0","By_ingredient","0.1868"
"SMTT06497","FAM210B","None","family with sequence similarity 210 member B","None","ENSG00000124098","None","0.00395393","0.032859","1.0","By_ingredient","0.1809"
"SMTT06498","FAM214A","None","family with sequence similarity 214 member A","None","ENSG00000047346","None","0.00789239","0.0435328","1.0","By_ingredient","0.1795"
"SMTT06499","FAM216A","None","family with sequence similarity 216 member A","None","ENSG00000204856","None","0.00395393","0.032859","1.0","By_ingredient","0.187"
"SMTT06502","FAM222B","None","family with sequence similarity 222 member B","None","ENSG00000173065","None","0.0196154","0.0606357","1.0","By_ingredient","0.1746"
"SMTT06507","FAM43A","None","family with sequence similarity 43 member A","None","ENSG00000185112","None","0.0157231","0.0562079","1.0","By_ingredient","0.1753"
"SMTT06527","FARSB","None","phenylalanyl-tRNA synthetase beta subunit","None","ENSG00000116120","None","0.0273545","0.069462","1.0","By_ingredient","0.1875"
"SMTT06538","FBLIM1","None","filamin binding LIM protein 1","None","ENSG00000162458","None","0.00395393","0.032859","1.0","By_ingredient","0.176"
"SMTT06545","FBXL5","None","F-box and leucine rich repeat protein 5","None","ENSG00000118564","None","0.00789239","0.0435328","1.0","By_ingredient","0.1808"
"SMTT06559","FBXO5","None","F-box protein 5","None","ENSG00000112029","None","0.0118154","0.0501663","1.0","By_ingredient","0.1755"
"SMTT06567","FCF1","None","FCF1, rRNA-processing protein","None","ENSG00000119616","None","0.00789239","0.0435328","1.0","By_ingredient","0.1921"
"SMTT06581","FEN1","None","flap structure-specific endonuclease 1","None","ENSG00000168496","None","0.0234926","0.0652382","1.0","By_ingredient","0.1804"
"SMTT06594","FGF1","None","fibroblast growth factor 1","None","ENSG00000113578","None","0.0388498","0.0802502","1.0","By_ingredient","0.1943"
"SMTT06612","FIGNL1","None","fidgetin like 1","None","ENSG00000132436","None","0.0157231","0.0562079","1.0","By_ingredient","0.1769"
"SMTT06618","FKBP11","None","FK506 binding protein 11","None","ENSG00000134285","None","0.0273545","0.069462","1.0","By_ingredient","0.1828"
"SMTT06624","FKBP4","None","FK506 binding protein 4","None","ENSG00000004478","None","0.0196154","0.0606357","1.0","By_ingredient","0.1823"
"SMTT06629","FKBPL","None","FK506 binding protein like","None","ENSG00000204315","None","0.0118154","0.0501663","1.0","By_ingredient","0.194"
"SMTT06637","FMNL2","None","formin like 2","None","ENSG00000157827","None","0.0118154","0.0501663","1.0","By_ingredient","0.1853"
"SMTT06644","FNBP1L","None","formin binding protein 1 like","None","ENSG00000137942","None","0.00789239","0.0435328","1.0","By_ingredient","0.1839"
"SMTT06648","FNDC3B","None","fibronectin type III domain containing 3B","None","ENSG00000075420","None","0.0118154","0.0501663","1.0","By_ingredient","0.1927"
"SMTT06663","FOXM1","None","forkhead box M1","None","ENSG00000111206","None","0.0464385","0.0878374","1.0","By_ingredient","0.1794"
"SMTT06664","FOXN3","None","forkhead box N3","None","ENSG00000053254","None","0.0118154","0.0501663","1.0","By_ingredient","0.1752"
"SMTT06676","FRMD3","None","FERM domain containing 3","None","ENSG00000172159","None","0.0118154","0.0501663","1.0","By_ingredient","0.1932"
"SMTT06679","FRMD6","None","FERM domain containing 6","None","ENSG00000139926","None","0.00789239","0.0435328","1.0","By_ingredient","0.1741"
"SMTT06719","G2E3","None","G2/M-phase specific E3 ubiquitin protein ligase","None","ENSG00000092140","None","0.0157231","0.0562079","1.0","By_ingredient","0.1717"
"SMTT06741","GADD45GIP1","None","GADD45G interacting protein 1","None","ENSG00000179271","None","0.00395393","0.032859","1.0","By_ingredient","0.2103"
"SMTT06748","GALNT10","None","polypeptide N-acetylgalactosaminyltransferase 10","None","ENSG00000164574","None","0.0273545","0.069462","1.0","By_ingredient","0.1675"
"SMTT06758","GALNT7","None","polypeptide N-acetylgalactosaminyltransferase 7","None","ENSG00000109586","None","0.0118154","0.0501663","1.0","By_ingredient","0.1826"
"SMTT06771","GART","None","phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase","None","ENSG00000159131","None","0.0273545","0.069462","1.0","By_ingredient","0.182"
"SMTT06789","GCHFR","None","GTP cyclohydrolase I feedback regulator","None","ENSG00000137880","None","0.0118154","0.0501663","1.0","By_ingredient","0.1771"
"SMTT06807","GDPD3","None","glycerophosphodiester phosphodiesterase domain containing 3","None","ENSG00000102886","None","0.0157231","0.0562079","1.0","By_ingredient","0.1888"
"SMTT06809","GEM","None","GTP binding protein overexpressed in skeletal muscle","None","ENSG00000164949","None","0.0426516","0.0842538","1.0","By_ingredient","0.1818"
"SMTT06810","GEMIN2","None","gem nuclear organelle associated protein 2","None","ENSG00000092208","None","0.0118154","0.0501663","1.0","By_ingredient","0.1871"
"SMTT06811","GEMIN4","None","gem nuclear organelle associated protein 4","None","ENSG00000179409","None","0.00395393","0.032859","1.0","By_ingredient","0.1909"
"SMTT06812","GEMIN6","None","gem nuclear organelle associated protein 6","None","ENSG00000152147","None","0.00789239","0.0435328","1.0","By_ingredient","0.1743"
"SMTT06820","GFRA1","None","GDNF family receptor alpha 1","None","ENSG00000151892","None","0.00789239","0.0435328","1.0","By_ingredient","0.1779"
"SMTT06825","GGA2","None","golgi associated, gamma adaptin ear containing, ARF binding protein 2","None","ENSG00000103365","None","0.00789239","0.0435328","1.0","By_ingredient","0.195"
"SMTT06827","GGH","None","gamma-glutamyl hydrolase","None","ENSG00000137563","None","0.0196154","0.0606357","1.0","By_ingredient","0.1846"
"SMTT06842","GINS1","None","GINS complex subunit 1","None","ENSG00000101003","None","0.0118154","0.0501663","1.0","By_ingredient","0.1867"
"SMTT06843","GINS2","None","GINS complex subunit 2","None","ENSG00000131153","None","0.00789239","0.0435328","1.0","By_ingredient","0.2027"
"SMTT06844","GINS3","None","GINS complex subunit 3","None","ENSG00000181938","None","0.00789239","0.0435328","1.0","By_ingredient","0.1838"
"SMTT06876","GLS","None","glutaminase","None","ENSG00000115419","None","0.0234926","0.0652382","1.0","By_ingredient","0.1695"
"SMTT06910","GNL3L","None","G protein nucleolar 3 like","None","ENSG00000130119","None","0.0157231","0.0562079","1.0","By_ingredient","0.1804"
"SMTT06916","GOLGA2","None","golgin A2","None","ENSG00000167110","None","0.00395393","0.032859","1.0","By_ingredient","0.1997"
"SMTT06933","GPATCH11","None","G-patch domain containing 11","None","ENSG00000152133","None","0.00395393","0.032859","1.0","By_ingredient","0.2083"
"SMTT06934","GPATCH2L","None","G-patch domain containing 2 like","None","ENSG00000089916","None","0.00789239","0.0435328","1.0","By_ingredient","0.1972"
"SMTT06935","GPATCH4","None","G-patch domain containing 4","None","ENSG00000160818","None","0.00789239","0.0435328","1.0","By_ingredient","0.1926"
"SMTT06953","GPR137B","None","G protein-coupled receptor 137B","None","ENSG00000077585","None","0.00395393","0.032859","1.0","By_ingredient","0.1799"
"SMTT06960","GPR160","None","G protein-coupled receptor 160","None","ENSG00000173890","None","0.00789239","0.0435328","1.0","By_ingredient","0.1898"
"SMTT06991","GPRC5A","None","G protein-coupled receptor class C group 5 member A","None","ENSG00000013588","None","0.0118154","0.0501663","1.0","By_ingredient","0.1781"
"SMTT06992","GPRC5C","None","G protein-coupled receptor class C group 5 member C","None","ENSG00000170412","None","0.00789239","0.0435328","1.0","By_ingredient","0.1789"
"SMTT07001","GPX8","None","glutathione peroxidase 8 (putative)","None","ENSG00000164294","None","0.0196154","0.0606357","1.0","By_ingredient","0.1694"
"SMTT07005","GRB10","None","growth factor receptor bound protein 10","None","ENSG00000106070","None","0.0118154","0.0501663","1.0","By_ingredient","0.1731"
"SMTT07009","GREB1","None","growth regulating estrogen receptor binding 1","None","ENSG00000196208","None","0.0312013","0.0729984","1.0","By_ingredient","0.1686"
"SMTT07025","GRK6","None","G protein-coupled receptor kinase 6","None","ENSG00000198055","None","0.0157231","0.0562079","1.0","By_ingredient","0.1958"
"SMTT07032","GRPEL1","None","GrpE like 1, mitochondrial","None","ENSG00000109519","None","0.0234926","0.0652382","1.0","By_ingredient","0.1928"
"SMTT07061","GTF2H4","None","general transcription factor IIH subunit 4","None","ENSG00000213780","None","0.0118154","0.0501663","1.0","By_ingredient","0.1878"
"SMTT07069","GTSE1","None","G2 and S-phase expressed 1","None","ENSG00000075218","None","0.0157231","0.0562079","1.0","By_ingredient","0.1814"
"SMTT07077","GULP1","None","GULP, engulfment adaptor PTB domain containing 1","None","ENSG00000144366","None","0.0196154","0.0606357","1.0","By_ingredient","0.1754"
"SMTT07086","H1-2","None","None","None","None","None","0.0157231","0.0562079","1.0","By_ingredient","0.1655"
"SMTT07088","H2AC11","None","None","None","None","None","0.0118154","0.0501663","1.0","By_ingredient","0.1822"
"SMTT07089","H2AC4","None","None","None","None","None","0.0118154","0.0501663","1.0","By_ingredient","0.1717"
"SMTT07090","H2AC6","None","None","None","None","None","0.0234926","0.0652382","1.0","By_ingredient","0.1739"
"SMTT07091","H2AX","None","None","None","None","None","0.0234926","0.0652382","1.0","By_ingredient","0.1764"
"SMTT07092","H2AZ1","None","None","None","None","None","0.00789239","0.0435328","1.0","By_ingredient","0.1726"
"SMTT07093","H2AZ2","None","None","None","None","None","0.00395393","0.032859","1.0","By_ingredient","0.2169"
"SMTT07094","H2BC12","None","None","None","None","None","0.0118154","0.0501663","1.0","By_ingredient","0.2048"
"SMTT07095","H2BC21","None","None","None","None","None","0.0157231","0.0562079","1.0","By_ingredient","0.1744"
"SMTT07096","H2BC4","None","None","None","None","None","0.0118154","0.0501663","1.0","By_ingredient","0.1799"
"SMTT07097","H2BC5","None","None","None","None","None","0.0157231","0.0562079","1.0","By_ingredient","0.1742"
"SMTT07099","H3C1","None","None","None","None","None","0.0234926","0.0652382","1.0","By_ingredient","0.1719"
"SMTT07116","HAS1","None","hyaluronan synthase 1","None","ENSG00000105509","None","0.0312013","0.0729984","1.0","By_ingredient","0.2166"
"SMTT07119","HAT1","None","histone acetyltransferase 1","None","ENSG00000128708","None","0.00789239","0.0435328","1.0","By_ingredient","0.1887"
"SMTT07120","HAUS1","None","HAUS augmin like complex subunit 1","None","ENSG00000152240","None","0.0157231","0.0562079","1.0","By_ingredient","0.2013"
"SMTT07121","HAUS2","None","HAUS augmin like complex subunit 2","None","ENSG00000137814","None","0.00395393","0.032859","1.0","By_ingredient","0.2022"
"SMTT07124","HAUS8","None","HAUS augmin like complex subunit 8","None","ENSG00000131351","None","0.00395393","0.032859","1.0","By_ingredient","0.196"
"SMTT07128","HBP1","None","HMG-box transcription factor 1","None","ENSG00000105856","None","0.0157231","0.0562079","1.0","By_ingredient","0.168"
"SMTT07157","HECTD3","None","HECT domain E3 ubiquitin protein ligase 3","None","ENSG00000126107","None","0.00395393","0.032859","1.0","By_ingredient","0.2029"
"SMTT07172","HERPUD2","None","HERPUD family member 2","None","ENSG00000122557","None","0.00395393","0.032859","1.0","By_ingredient","0.1909"
"SMTT07195","HIPK1","None","homeodomain interacting protein kinase 1","None","ENSG00000163349","None","0.0196154","0.0606357","1.0","By_ingredient","0.1911"
"SMTT07196","HIPK2","None","homeodomain interacting protein kinase 2","None","ENSG00000064393","None","0.0196154","0.0606357","1.0","By_ingredient","0.1822"
"SMTT07197","HIRIP3","None","HIRA interacting protein 3","None","ENSG00000149929","None","0.00789239","0.0435328","1.0","By_ingredient","0.2126"
"SMTT07198","HIVEP1","None","human immunodeficiency virus type I enhancer binding protein 1","None","ENSG00000095951","None","0.0312013","0.0729984","1.0","By_ingredient","0.1865"
"SMTT07200","HJURP","None","Holliday junction recognition protein","None","ENSG00000123485","None","0.0118154","0.0501663","1.0","By_ingredient","0.1884"
"SMTT07220","HMGB2","None","high mobility group box 2","None","ENSG00000164104","None","0.0350331","0.0765798","1.0","By_ingredient","0.1822"
"SMTT07227","HMMR","None","hyaluronan mediated motility receptor","None","ENSG00000072571","None","0.0118154","0.0501663","1.0","By_ingredient","0.1869"
"SMTT07239","HNRNPH3","None","heterogeneous nuclear ribonucleoprotein H3","None","ENSG00000096746","None","0.0118154","0.0501663","1.0","By_ingredient","0.1948"
"SMTT07242","HNRNPM","None","heterogeneous nuclear ribonucleoprotein M","None","ENSG00000099783","None","0.0196154","0.0606357","1.0","By_ingredient","0.1809"
"SMTT07244","HNRNPU","None","heterogeneous nuclear ribonucleoprotein U","None","ENSG00000153187","None","0.0118154","0.0501663","1.0","By_ingredient","0.1909"
"SMTT07285","HSD17B6","None","hydroxysteroid 17-beta dehydrogenase 6","None","ENSG00000025423","None","0.0234926","0.0652382","1.0","By_ingredient","0.1616"
"SMTT07301","HSPA4L","None","heat shock protein family A (Hsp70) member 4 like","None","ENSG00000164070","None","0.0350331","0.0765798","1.0","By_ingredient","0.1836"
"SMTT07327","HYPK","None","huntingtin interacting protein K","None","ENSG00000242028","None","0.00395393","0.032859","1.0","By_ingredient","0.1981"
"SMTT07338","ID3","None","inhibitor of DNA binding 3, HLH protein","None","ENSG00000117318","None","0.0273545","0.069462","1.0","By_ingredient","0.1718"
"SMTT07341","IDI1","None","isopentenyl-diphosphate delta isomerase 1","None","ENSG00000067064","None","0.0234926","0.0652382","1.0","By_ingredient","0.1634"
"SMTT07345","IER3","None","immediate early response 3","None","ENSG00000137331","None","0.0350331","0.0765798","1.0","By_ingredient","0.1701"
"SMTT07346","IER5L","None","immediate early response 5 like","None","ENSG00000188483","None","0.0118154","0.0501663","1.0","By_ingredient","0.1735"
"SMTT07388","IGFLR1","None","IGF like family receptor 1","None","ENSG00000126246","None","0.00395393","0.032859","1.0","By_ingredient","0.2163"
"SMTT07409","IL17RB","None","interleukin 17 receptor B","None","ENSG00000056736","None","0.0118154","0.0501663","1.0","By_ingredient","0.1807"
"SMTT07414","IL20","None","interleukin 20","None","ENSG00000162891","None","0.00395393","0.032859","1.0","By_ingredient","0.1979"
"SMTT07434","ILF2","None","interleukin enhancer binding factor 2","None","ENSG00000143621","None","0.00789239","0.0435328","1.0","By_ingredient","0.1791"
"SMTT07439","ILVBL","None","ilvB acetolactate synthase like","None","ENSG00000105135","None","0.0118154","0.0501663","1.0","By_ingredient","0.2012"
"SMTT07444","IMP4","None","IMP4, U3 small nucleolar ribonucleoprotein","None","ENSG00000136718","None","0.00395393","0.032859","1.0","By_ingredient","0.2111"
"SMTT07445","IMPA2","None","inositol monophosphatase 2","None","ENSG00000141401","None","0.0196154","0.0606357","1.0","By_ingredient","0.1816"
"SMTT07449","INCENP","None","inner centromere protein","None","ENSG00000149503","None","0.00395393","0.032859","1.0","By_ingredient","0.1966"
"SMTT07463","INO80E","None","INO80 complex subunit E","None","ENSG00000169592","None","0.00395393","0.032859","1.0","By_ingredient","0.2134"
"SMTT07466","INPP4B","None","inositol polyphosphate-4-phosphatase type II B","None","ENSG00000109452","None","0.0118154","0.0501663","1.0","By_ingredient","0.1769"
"SMTT07478","INTS7","None","integrator complex subunit 7","None","ENSG00000143493","None","0.00789239","0.0435328","1.0","By_ingredient","0.1799"
"SMTT07482","IP6K2","None","inositol hexakisphosphate kinase 2","None","ENSG00000068745","None","0.0118154","0.0501663","1.0","By_ingredient","0.191"
"SMTT07485","IPO11","None","importin 11","None","ENSG00000086200","None","0.00395393","0.032859","1.0","By_ingredient","0.1815"
"SMTT07490","IPO9","None","importin 9","None","ENSG00000198700","None","0.00789239","0.0435328","1.0","By_ingredient","0.1894"
"SMTT07495","IQCK","None","IQ motif containing K","None","ENSG00000174628","None","0.0196154","0.0606357","1.0","By_ingredient","0.187"
"SMTT07498","IQGAP3","None","IQ motif containing GTPase activating protein 3","None","ENSG00000183856","None","0.0157231","0.0562079","1.0","By_ingredient","0.196"
"SMTT07507","IRF2BP2","None","interferon regulatory factor 2 binding protein 2","None","ENSG00000168264","None","0.00395393","0.032859","1.0","By_ingredient","0.1917"
"SMTT07513","IRS2","None","insulin receptor substrate 2","None","ENSG00000185950","None","0.0273545","0.069462","1.0","By_ingredient","0.1606"
"SMTT07530","ITGAE","None","integrin subunit alpha E","None","ENSG00000083457","None","0.00395393","0.032859","1.0","By_ingredient","0.1887"
"SMTT07533","ITGB3BP","None","integrin subunit beta 3 binding protein","None","ENSG00000142856","None","0.0312013","0.0729984","1.0","By_ingredient","0.181"
"SMTT07551","IVNS1ABP","None","influenza virus NS1A binding protein","None","ENSG00000116679","None","0.0118154","0.0501663","1.0","By_ingredient","0.1755"
"SMTT07566","KAT2B","None","lysine acetyltransferase 2B","None","ENSG00000114166","None","0.0312013","0.0729984","1.0","By_ingredient","0.1638"
"SMTT07571","KATNIP","None","None","None","None","None","0.00789239","0.0435328","1.0","By_ingredient","0.1864"
"SMTT07632","KCTD9","None","potassium channel tetramerization domain containing 9","None","ENSG00000104756","None","0.0157231","0.0562079","1.0","By_ingredient","0.2323"
"SMTT07634","KDM1B","None","lysine demethylase 1B","None","ENSG00000165097","None","0.0273545","0.069462","1.0","By_ingredient","0.1896"
"SMTT07637","KDM3A","None","lysine demethylase 3A","None","ENSG00000115548","None","0.00789239","0.0435328","1.0","By_ingredient","0.1773"
"SMTT07643","KDM5A","None","lysine demethylase 5A","None","ENSG00000073614","None","0.0118154","0.0501663","1.0","By_ingredient","0.1893"
"SMTT07644","KDM5B","None","lysine demethylase 5B","None","ENSG00000117139","None","0.0118154","0.0501663","1.0","By_ingredient","0.1638"
"SMTT07654","KIAA0513","None","KIAA0513","None","ENSG00000135709","None","0.00395393","0.032859","1.0","By_ingredient","0.2043"
"SMTT07659","KIAA1191","None","KIAA1191","None","ENSG00000122203","None","0.00395393","0.032859","1.0","By_ingredient","0.1945"
"SMTT07670","KIF18A","None","kinesin family member 18A","None","ENSG00000121621","None","0.0196154","0.0606357","1.0","By_ingredient","0.1794"
"SMTT07672","KIF20A","None","kinesin family member 20A","None","ENSG00000112984","None","0.0312013","0.0729984","1.0","By_ingredient","0.1862"
"SMTT07680","KIF2C","None","kinesin family member 2C","None","ENSG00000142945","None","0.0157231","0.0562079","1.0","By_ingredient","0.1894"
"SMTT07689","KIFC1","None","kinesin family member C1","None","ENSG00000237649","None","0.0157231","0.0562079","1.0","By_ingredient","0.1871"
"SMTT07695","KL","None","klotho","None","ENSG00000133116","None","0.0426516","0.0842538","1.0","By_ingredient","0.2124"
"SMTT07705","KLF4","None","Kruppel like factor 4","None","ENSG00000136826","None","0.0388498","0.0802502","1.0","By_ingredient","0.1742"
"SMTT07708","KLF9","None","Kruppel like factor 9","None","ENSG00000119138","None","0.0426516","0.0842538","1.0","By_ingredient","0.1854"
"SMTT07709","KLHDC10","None","kelch domain containing 10","None","ENSG00000128607","None","0.0157231","0.0562079","1.0","By_ingredient","0.1761"
"SMTT07719","KLHL24","None","kelch like family member 24","None","ENSG00000114796","None","0.0157231","0.0562079","1.0","By_ingredient","0.2002"
"SMTT07744","KMT2B","None","lysine methyltransferase 2B","None","ENSG00000272333","None","0.0118154","0.0501663","1.0","By_ingredient","0.2107"
"SMTT07746","KMT2E","None","lysine methyltransferase 2E","None","ENSG00000005483","None","0.0157231","0.0562079","1.0","By_ingredient","0.1668"
"SMTT07748","KMT5B","None","lysine methyltransferase 5B","None","ENSG00000110066","None","0.00789239","0.0435328","1.0","By_ingredient","0.2064"
"SMTT07751","KNSTRN","None","kinetochore localized astrin (SPAG5) binding protein","None","ENSG00000128944","None","0.00789239","0.0435328","1.0","By_ingredient","0.1905"
"SMTT07752","KNTC1","None","kinetochore associated 1","None","ENSG00000184445","None","0.00789239","0.0435328","1.0","By_ingredient","0.1939"
"SMTT07755","KPNA3","None","karyopherin subunit alpha 3","None","ENSG00000102753","None","0.0273545","0.069462","1.0","By_ingredient","0.1673"
"SMTT07756","KPNA4","None","karyopherin subunit alpha 4","None","ENSG00000186432","None","0.0196154","0.0606357","1.0","By_ingredient","0.1783"
"SMTT07764","KRCC1","None","lysine rich coiled-coil 1","None","ENSG00000172086","None","0.0118154","0.0501663","1.0","By_ingredient","0.1861"
