Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT02952","RRM2B","8","Ribonucleotide Reductase Regulatory TP53 Inducible Subunit M2B","Ribonucleoside-diphosphate Reductase Subunit M2 B","ENSG00000048392","Q7LG56","0.0290927","0.0709833","1.0","By_ingredient","0.1785"
"SMTT02958","RSPO1","1","R-spondin 1","None","ENSG00000169218","None","0.014652","0.0546754","1.0","By_ingredient","0.1957"
"SMTT02959","RSPO4","20","R-spondin 4","None","ENSG00000101282","None","0.014652","0.0546754","1.0","By_ingredient","0.1968"
"SMTT02961","RTEL1","20","Regulator Of Telomere Elongation Helicase 1","None","ENSG00000258366","None","0.00490769","0.0356932","1.0","By_ingredient","0.2092"
"SMTT02963","RTN4IP1","6","Reticulon 4 Interacting Protein 1","None","ENSG00000130347","None","0.00735263","0.0421606","1.0","By_ingredient","0.193"
"SMTT02987","SAT1","X","Spermidine/spermine N1-acetyltransferase 1","Diamine Acetyltransferase 1","ENSG00000130066","P21673","0.0362347","0.0778214","1.0","By_ingredient","0.1742"
"SMTT03016","SDHA","5","Succinate Dehydrogenase Complex Flavoprotein Subunit A","Succinate Dehydrogenase [ubiquinone] Flavoprotein Subunit, Mitochondrial","ENSG00000073578","P31040","0.00121076","0.017476","1.0","By_ingredient","0.3571"
"SMTT03019","SDHB","1","Succinate Dehydrogenase Complex Iron Sulfur Subunit B","Succinate Dehydrogenase [ubiquinone] Iron-sulfur Subunit, Mitochondrial","ENSG00000117118","P21912","0.0194889","0.0604666","1.0","By_ingredient","0.1792"
"SMTT03020","SDHC","1","Succinate Dehydrogenase Complex Subunit C","Succinate Dehydrogenase Cytochrome B560 Subunit, Mitochondrial","ENSG00000143252","Q99643","0.0170734","0.0581309","1.0","By_ingredient","0.1829"
"SMTT03032","SEMA3A","7","Semaphorin 3A","None","ENSG00000075213","None","0.014652","0.0546754","1.0","By_ingredient","0.1673"
"SMTT03033","SEMA3C","7","Semaphorin 3C","None","ENSG00000075223","None","0.0170734","0.0581309","1.0","By_ingredient","0.1873"
"SMTT03034","SEMA3D","7","Semaphorin 3D","None","ENSG00000153993","None","0.00979166","0.0471444","1.0","By_ingredient","0.2138"
"SMTT03035","SEMA3E","7","Semaphorin 3E","None","ENSG00000170381","None","0.00979166","0.0471444","1.0","By_ingredient","0.1714"
"SMTT03036","SEMA4A","1","Semaphorin 4A","None","ENSG00000196189","None","0.00979166","0.0471444","1.0","By_ingredient","0.2125"
"SMTT03037","SEMA5A","5","Semaphorin 5A","None","ENSG00000112902","None","0.00979166","0.0471444","1.0","By_ingredient","0.1789"
"SMTT03042","SERPINA1","14","Serpin Family A Member 1","Alpha-1-antitrypsin","ENSG00000197249","P01009","0.0338598","0.0756651","1.0","By_ingredient","0.1754"
"SMTT03046","SERPINC1","1","Serpin Family C Member 1","Antithrombin-III","ENSG00000117601","P01008","0.0314791","0.0733952","1.0","By_ingredient","0.1864"
"SMTT03061","SFTPA2","10","Surfactant Protein A2","None","ENSG00000185303","None","0.0170734","0.0581309","1.0","By_ingredient","0.1975"
"SMTT03075","SH2D1A","X","SH2 Domain Containing 1A","None","ENSG00000183918","None","0.00245681","0.026213","1.0","By_ingredient","0.1977"
"SMTT03085","SI","3","Sucrase-isomaltase","Sucrase-isomaltase, Intestinal","ENSG00000090402","P14410","0.043325","0.084921","1.0","By_ingredient","0.1822"
"SMTT03087","SIK1","21","Salt Inducible Kinase 1","Serine/threonine-protein Kinase SIK1","ENSG00000142178","P57059","0.014652","0.0546754","1.0","By_ingredient","0.2079"
"SMTT03107","SLC13A5","17","Solute Carrier Family 13 Member 5","None","ENSG00000141485","None","0.00490769","0.0356932","1.0","By_ingredient","0.2221"
"SMTT03132","SLC25A1","22","Solute Carrier Family 25 Member 1","None","ENSG00000100075","None","0.0122248","0.0506489","1.0","By_ingredient","0.1869"
"SMTT03247","SNRPB","20","Small Nuclear Ribonucleoprotein Polypeptides B And B1","None","ENSG00000125835","None","0.0170734","0.0581309","1.0","By_ingredient","0.1903"
"SMTT03280","SPEG","2","SPEG Complex Locus","None","ENSG00000072195","None","0.0122248","0.0506489","1.0","By_ingredient","0.2067"
"SMTT03300","SRC","20","SRC Proto-oncogene, Non-receptor Tyrosine Kinase","Proto-oncogene Tyrosine-protein Kinase Src","ENSG00000197122","P12931","0.00215819","0.0245976","1.0","By_ingredient","0.5479"
"SMTT03322","STEAP3","2","STEAP3 Metalloreductase","None","ENSG00000115107","None","0.00979166","0.0471444","1.0","By_ingredient","0.1779"
"SMTT03330","STRADA","17","STE20-related Kinase Adaptor Alpha","None","ENSG00000266173","None","0.00490769","0.0356932","1.0","By_ingredient","0.2033"
"SMTT03377","TALDO1","11","Transaldolase 1","None","ENSG00000177156","None","0.00735263","0.0421606","1.0","By_ingredient","0.1956"
"SMTT03447","TGFB1","19","Transforming Growth Factor Beta 1","Transforming Growth Factor Beta-1","ENSG00000105329","P01137","0.000809533","0.0137845","1.0","By_ingredient","0.5218"
"SMTT03448","TGFB2","1","Transforming Growth Factor Beta 2","None","ENSG00000092969","None","0.0243024","0.0660284","1.0","By_ingredient","0.201"
"SMTT03449","TGFB3","14","Transforming Growth Factor Beta 3","Transforming Growth Factor Beta-3","ENSG00000119699","P10600","0.0194889","0.0604666","1.0","By_ingredient","0.1908"
"SMTT03532","TPI1","12","Triosephosphate Isomerase 1","Triosephosphate Isomerase","ENSG00000111669","P60174","0.0143249","0.0540362","1.0","By_ingredient","0.3716"
"SMTT03539","TPP2","13","Tripeptidyl Peptidase 2","None","ENSG00000134900","None","0.043325","0.084921","1.0","By_ingredient","0.1866"
"SMTT03619","TTN","2","Titin","None","ENSG00000155657","None","0.00979166","0.0471444","1.0","By_ingredient","0.1741"
"SMTT03642","TXN2","22","Thioredoxin 2","None","ENSG00000100348","None","0.0314791","0.0733952","1.0","By_ingredient","0.2009"
"SMTT03651","UBA1","X","Ubiquitin Like Modifier Activating Enzyme 1","Ubiquitin-like Modifier-activating Enzyme 1","ENSG00000130985","P22314","0.014652","0.0546754","1.0","By_ingredient","0.1544"
"SMTT03656","UBE3A","15","Ubiquitin Protein Ligase E3A","None","ENSG00000114062","None","0.0122248","0.0506489","1.0","By_ingredient","0.22"
"SMTT03667","UMPS","3","Uridine Monophosphate Synthetase","Uridine 5'-monophosphate Synthase","ENSG00000114491","P11172","0.0170734","0.0581309","1.0","By_ingredient","0.1862"
"SMTT03673","UNG","12","Uracil DNA Glycosylase","Uracil-DNA Glycosylase","ENSG00000076248","P13051","0.0170734","0.0581309","1.0","By_ingredient","0.1916"
"SMTT03738","WDR36","5","WD Repeat Domain 36","None","ENSG00000134987","None","0.00490769","0.0356932","1.0","By_ingredient","0.2312"
"SMTT03771","XPNPEP3","22","X-prolyl Aminopeptidase 3","None","ENSG00000196236","None","0.00979166","0.0471444","1.0","By_ingredient","0.1872"
"SMTT03793","ZEB1","10","Zinc Finger E-box Binding Homeobox 1","None","ENSG00000148516","None","0.0243024","0.0660284","1.0","By_ingredient","0.1897"
"SMTT03846","CCND3","6","Cyclin D3","None","ENSG00000112576","P30281","0.043325","0.084921","1.0","By_ingredient","0.2068"
"SMTT03848","CCNG1","5","Cyclin G1","None","ENSG00000113328","P51959","0.0218986","0.0637567","1.0","By_ingredient","0.2027"
"SMTT03859","CD69","12","CD69 Molecule","None","ENSG00000110848","Q07108","0.0409673","0.0826373","1.0","By_ingredient","0.1956"
"SMTT03868","CDKN3","14","Cyclin Dependent Kinase Inhibitor 3","None","ENSG00000100526","Q16667","0.0218986","0.0637567","1.0","By_ingredient","0.1898"
"SMTT03877","BAX","19","BCL2 Associated X, Apoptosis Regulator","None","ENSG00000087088","Q07812","0.0110052","0.0495377","1.0","By_ingredient","0.5801"
"SMTT03880","ACLY","17","ATP Citrate Lyase","None","ENSG00000131473","P53396","0.0386039","0.080027","1.0","By_ingredient","0.1698"
"SMTT03881","BCL2A1","15","BCL2 Related Protein A1","None","ENSG00000140379","Q16548","0.0480233","0.0890106","1.0","By_ingredient","0.1734"
"SMTT03883","CHI3L1","1","Chitinase 3 Like 1","None","ENSG00000133048","P36222","0.000164795","0.00468485","1.0","By_ingredient","0.3807"
"SMTT03892","BOK","2","BOK, BCL2 Family Apoptosis Regulator","None","ENSG00000176720","Q9UMX3","0.0314791","0.0733952","1.0","By_ingredient","0.1893"
"SMTT03901","CNP","17","2',3'-cyclic Nucleotide 3' Phosphodiesterase","None","ENSG00000173786","P09543","0.0122248","0.0506489","1.0","By_ingredient","0.1951"
"SMTT03907","DUSP1","5","Dual Specificity Phosphatase 1","None","ENSG00000120129","P28562","0.0290927","0.0709833","1.0","By_ingredient","0.1642"
"SMTT03910","AMY1C","1","Amylase, Alpha 1C (salivary)","None","ENSG00000187733","P04745","0.00490769","0.0356932","1.0","By_ingredient","0.2407"
"SMTT03918","CASP9","1","Caspase 9","None","ENSG00000132906","P55211","0.0495696","0.0905192","1.0","By_ingredient","0.3833"
"SMTT03953","FABP5","8","Fatty Acid Binding Protein 5","None","ENSG00000164687","Q01469","0.043325","0.084921","1.0","By_ingredient","0.1768"
"SMTT03970","FOSL2","2","FOS Like 2, AP-1 Transcription Factor Subunit","None","ENSG00000075426","P15408","0.0267005","0.0686599","1.0","By_ingredient","0.2048"
"SMTT03994","CLEC11A","19","C-type Lectin Domain Containing 11A","None","ENSG00000105472","Q9Y240","0.014652","0.0546754","1.0","By_ingredient","0.1878"
"SMTT03997","PTPRG","3","Protein Tyrosine Phosphatase, Receptor Type G","None","ENSG00000144724","P23470","0.0290927","0.0709833","1.0","By_ingredient","0.1786"
"SMTT04024","OLR1","12","Oxidized Low Density Lipoprotein Receptor 1","None","ENSG00000173391","P78380","0.0480233","0.0890106","1.0","By_ingredient","0.1736"
"SMTT04028","RGS2","1","Regulator Of G Protein Signaling 2","None","ENSG00000116741","P41220","0.0267005","0.0686599","1.0","By_ingredient","0.1729"
"SMTT04029","RGS4","1","Regulator Of G Protein Signaling 4","None","ENSG00000117152","P49798","0.0122248","0.0506489","1.0","By_ingredient","0.1837"
"SMTT04100","PRDX4","X","Peroxiredoxin 4","None","ENSG00000123131","Q13162","0.0194889","0.0604666","1.0","By_ingredient","0.1899"
"SMTT04126","EEF1E1","6","Eukaryotic Translation Elongation Factor 1 Epsilon 1","None","ENSG00000124802","O43324","0.0218986","0.0637567","1.0","By_ingredient","0.1797"
"SMTT04169","RGS17","6","Regulator Of G Protein Signaling 17","None","ENSG00000091844","Q9UGC6","0.00735263","0.0421606","1.0","By_ingredient","0.1866"
"SMTT04176","ALG5","13","ALG5, Dolichyl-phosphate Beta-glucosyltransferase","None","ENSG00000120697","Q9Y673","0.00735263","0.0421606","1.0","By_ingredient","0.2064"
"SMTT04178","BBC3","19","BCL2 Binding Component 3","None","ENSG00000105327","Q9BXH1","0.0267005","0.0686599","1.0","By_ingredient","0.2058"
"SMTT04179","DUSP22","6","Dual Specificity Phosphatase 22","None","ENSG00000112679","Q9NRW4","0.014652","0.0546754","1.0","By_ingredient","0.1814"
"SMTT04195","OXSM","3","3-oxoacyl-ACP Synthase, Mitochondrial","None","ENSG00000151093","Q9NWU1","0.0170734","0.0581309","1.0","By_ingredient","0.1896"
"SMTT04225","GDPD5","11","Glycerophosphodiester Phosphodiesterase Domain Containing 5","None","ENSG00000158555","Q8WTR4","0.014652","0.0546754","1.0","By_ingredient","0.1674"
"SMTT04234","NAPEPLD","7","N-acyl Phosphatidylethanolamine Phospholipase D","None","ENSG00000161048","Q6IQ20","0.0243024","0.0660284","1.0","By_ingredient","0.1909"
"SMTT04240","PGP","16","Phosphoglycolate Phosphatase","None","ENSG00000184207","A6NDG6","0.014652","0.0546754","1.0","By_ingredient","0.1787"
"SMTT04241","HSD17B13","4","Hydroxysteroid 17-beta Dehydrogenase 13","None","ENSG00000170509","Q7Z5P4","0.0362347","0.0778214","1.0","By_ingredient","0.1755"
"SMTT04333","ABCF1","None","ATP binding cassette subfamily F member 1","None","ENSG00000204574","None","0.00979166","0.0471444","1.0","By_ingredient","0.1809"
"SMTT04334","ABCF2","None","ATP binding cassette subfamily F member 2","None","ENSG00000033050","None","0.00490769","0.0356932","1.0","By_ingredient","0.191"
"SMTT04335","ABCF3","None","ATP binding cassette subfamily F member 3","None","ENSG00000161204","None","0.00490769","0.0356932","1.0","By_ingredient","0.2026"
"SMTT04342","ABHD14B","None","abhydrolase domain containing 14B","None","ENSG00000114779","None","0.0194889","0.0604666","1.0","By_ingredient","0.2216"
"SMTT04371","ACO1","None","aconitase 1","None","ENSG00000122729","None","0.0170734","0.0581309","1.0","By_ingredient","0.1778"
"SMTT04374","ACOT11","None","acyl-CoA thioesterase 11","None","ENSG00000162390","None","0.00490769","0.0356932","1.0","By_ingredient","0.1981"
"SMTT04375","ACOT12","None","acyl-CoA thioesterase 12","None","ENSG00000172497","None","0.00490769","0.0356932","1.0","By_ingredient","0.1971"
"SMTT04380","ACOT7","None","acyl-CoA thioesterase 7","None","ENSG00000097021","None","0.0480233","0.0890106","1.0","By_ingredient","0.1861"
"SMTT04392","ACSF2","None","acyl-CoA synthetase family member 2","None","ENSG00000167107","None","0.00735263","0.0421606","1.0","By_ingredient","0.1845"
"SMTT04450","ADD1","None","adducin 1","None","ENSG00000087274","None","0.0194889","0.0604666","1.0","By_ingredient","0.2008"
"SMTT04451","ADD2","None","adducin 2","None","ENSG00000075340","None","0.0122248","0.0506489","1.0","By_ingredient","0.1842"
"SMTT04452","ADD3","None","adducin 3","None","ENSG00000148700","None","0.0267005","0.0686599","1.0","By_ingredient","0.1729"
"SMTT04494","ADSS2","None","None","None","None","None","0.00735263","0.0421606","1.0","By_ingredient","0.207"
"SMTT04505","AGBL3","None","ATP/GTP binding protein like 3","None","ENSG00000146856","None","0.0194889","0.0604666","1.0","By_ingredient","0.2032"
"SMTT04506","AGBL4","None","ATP/GTP binding protein like 4","None","ENSG00000186094","None","0.0194889","0.0604666","1.0","By_ingredient","0.1936"
"SMTT04519","AGTPBP1","None","ATP/GTP binding protein 1","None","ENSG00000135049","None","0.0290927","0.0709833","1.0","By_ingredient","0.181"
"SMTT04545","AKR1B15","None","aldo-keto reductase family 1 member B15","None","ENSG00000227471","None","0.045677","0.08716","1.0","By_ingredient","0.1857"
"SMTT04551","AKR7A2","None","aldo-keto reductase family 7 member A2","None","ENSG00000053371","None","0.00979166","0.0471444","1.0","By_ingredient","0.1822"
"SMTT04552","AKR7A3","None","aldo-keto reductase family 7 member A3","None","ENSG00000162482","None","0.00979166","0.0471444","1.0","By_ingredient","0.176"
"SMTT04556","ALDH16A1","None","aldehyde dehydrogenase 16 family member A1","None","ENSG00000161618","None","0.0194889","0.0604666","1.0","By_ingredient","0.1953"
"SMTT04557","ALDH1A1","None","aldehyde dehydrogenase 1 family member A1","None","ENSG00000165092","None","0.0409673","0.0826373","1.0","By_ingredient","0.1587"
"SMTT04558","ALDH1A2","None","aldehyde dehydrogenase 1 family member A2","None","ENSG00000128918","None","0.0194889","0.0604666","1.0","By_ingredient","0.1826"
"SMTT04559","ALDH1B1","None","aldehyde dehydrogenase 1 family member B1","None","ENSG00000137124","None","0.043325","0.084921","1.0","By_ingredient","0.1825"
"SMTT04560","ALDH1L1","None","aldehyde dehydrogenase 1 family member L1","None","ENSG00000144908","None","0.0194889","0.0604666","1.0","By_ingredient","0.1802"
"SMTT04561","ALDH1L2","None","aldehyde dehydrogenase 1 family member L2","None","ENSG00000136010","None","0.0194889","0.0604666","1.0","By_ingredient","0.1784"
"SMTT04562","ALDH3B2","None","aldehyde dehydrogenase 3 family member B2","None","ENSG00000132746","None","0.0218986","0.0637567","1.0","By_ingredient","0.1816"
"SMTT04563","ALDH8A1","None","aldehyde dehydrogenase 8 family member A1","None","ENSG00000118514","None","0.0218986","0.0637567","1.0","By_ingredient","0.1922"
"SMTT04573","ALKBH5","None","alkB homolog 5, RNA demethylase","None","ENSG00000091542","None","0.00979166","0.0471444","1.0","By_ingredient","0.1881"
"SMTT04575","ALKBH8","None","alkB homolog 8, tRNA methyltransferase","None","ENSG00000137760","None","0.0170734","0.0581309","1.0","By_ingredient","0.1838"
"SMTT04595","AMY1A","None","amylase, alpha 1A (salivary)","None","ENSG00000237763","None","0.0480233","0.0890106","1.0","By_ingredient","0.1888"
"SMTT04596","AMY2B","None","amylase, alpha 2B (pancreatic)","None","ENSG00000240038","None","0.0480233","0.0890106","1.0","By_ingredient","0.1866"
"SMTT04597","AMZ1","None","archaelysin family metallopeptidase 1","None","ENSG00000174945","None","0.00490769","0.0356932","1.0","By_ingredient","0.1996"
"SMTT04598","AMZ2","None","archaelysin family metallopeptidase 2","None","ENSG00000196704","None","0.00490769","0.0356932","1.0","By_ingredient","0.2058"
"SMTT04672","ANTKMT","None","None","None","None","None","0.00979166","0.0471444","1.0","By_ingredient","0.2002"
"SMTT04702","APIP","None","APAF1 interacting protein","None","ENSG00000149089","None","0.0122248","0.0506489","1.0","By_ingredient","0.1839"
"SMTT04714","APOH","None","apolipoprotein H","None","ENSG00000091583","None","0.0194889","0.0604666","1.0","By_ingredient","0.1971"
"SMTT04719","APOM","None","apolipoprotein M","None","ENSG00000204444","None","0.0218986","0.0637567","1.0","By_ingredient","0.179"
"SMTT04737","ARF6","None","ADP ribosylation factor 6","None","ENSG00000165527","None","0.00979166","0.0471444","1.0","By_ingredient","0.19"
"SMTT04844","ASGR1","None","asialoglycoprotein receptor 1","None","ENSG00000141505","None","0.014652","0.0546754","1.0","By_ingredient","0.1835"
"SMTT04857","ASPN","None","asporin","None","ENSG00000106819","None","0.014652","0.0546754","1.0","By_ingredient","0.1765"
"SMTT04876","ATG7","None","autophagy related 7","None","ENSG00000197548","None","0.0170734","0.0581309","1.0","By_ingredient","0.1783"
"SMTT04949","B3GNTL1","None","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase like 1","None","ENSG00000175711","None","0.00735263","0.0421606","1.0","By_ingredient","0.1995"
"SMTT04970","BATF2","None","basic leucine zipper ATF-like transcription factor 2","None","ENSG00000168062","None","0.00245681","0.026213","1.0","By_ingredient","0.2083"
"SMTT04980","BCAT1","None","branched chain amino acid transaminase 1","None","ENSG00000060982","None","0.0170734","0.0581309","1.0","By_ingredient","0.1795"
"SMTT04981","BCAT2","None","branched chain amino acid transaminase 2","None","ENSG00000105552","None","0.00735263","0.0421606","1.0","By_ingredient","0.1922"
"SMTT04986","BCL2L14","None","BCL2 like 14","None","ENSG00000121380","None","0.0170734","0.0581309","1.0","By_ingredient","0.2112"
"SMTT04995","BDH2","None","3-hydroxybutyrate dehydrogenase 2","None","ENSG00000164039","None","0.0386039","0.080027","1.0","By_ingredient","0.1637"
"SMTT05009","BHMT","None","betaine--homocysteine S-methyltransferase","None","ENSG00000145692","None","0.045677","0.08716","1.0","By_ingredient","0.1789"
"SMTT05021","BLVRB","None","biliverdin reductase B","None","ENSG00000090013","None","0.0122248","0.0506489","1.0","By_ingredient","0.2032"
"SMTT05025","BMP10","None","bone morphogenetic protein 10","None","ENSG00000163217","None","0.00245681","0.026213","1.0","By_ingredient","0.2339"
"SMTT05027","BMP3","None","bone morphogenetic protein 3","None","ENSG00000152785","None","0.00245681","0.026213","1.0","By_ingredient","0.2383"
"SMTT05028","BMP5","None","bone morphogenetic protein 5","None","ENSG00000112175","None","0.00245681","0.026213","1.0","By_ingredient","0.187"
"SMTT05029","BMP6","None","bone morphogenetic protein 6","None","ENSG00000153162","None","0.014652","0.0546754","1.0","By_ingredient","0.2066"
"SMTT05030","BMP7","None","bone morphogenetic protein 7","None","ENSG00000101144","None","0.014652","0.0546754","1.0","By_ingredient","0.1733"
"SMTT05031","BMP8A","None","bone morphogenetic protein 8a","None","ENSG00000183682","None","0.00490769","0.0356932","1.0","By_ingredient","0.2095"
"SMTT05032","BMP8B","None","bone morphogenetic protein 8b","None","ENSG00000116985","None","0.00245681","0.026213","1.0","By_ingredient","0.2328"
"SMTT05066","BRSK1","None","BR serine/threonine kinase 1","None","ENSG00000160469","None","0.00245681","0.026213","1.0","By_ingredient","0.2107"
"SMTT05067","BRSK2","None","BR serine/threonine kinase 2","None","ENSG00000174672","None","0.00245681","0.026213","1.0","By_ingredient","0.2149"
"SMTT05086","BUD23","None","BUD23, rRNA methyltransferase and ribosome maturation factor","None","ENSG00000071462","None","0.00979166","0.0471444","1.0","By_ingredient","0.2016"
"SMTT05134","C2ORF81","None","None","None","None","None","0.0338598","0.0756651","1.0","By_ingredient","0.1621"
"SMTT05141","C4BPA","None","complement component 4 binding protein alpha","None","ENSG00000123838","None","0.0218986","0.0637567","1.0","By_ingredient","0.1833"
"SMTT05142","C4BPB","None","complement component 4 binding protein beta","None","ENSG00000123843","None","0.0194889","0.0604666","1.0","By_ingredient","0.1846"
"SMTT05155","C8G","None","complement C8 gamma chain","None","ENSG00000176919","None","0.0194889","0.0604666","1.0","By_ingredient","0.1826"
"SMTT05162","CA13","None","carbonic anhydrase 13","None","ENSG00000185015","None","0.0267005","0.0686599","1.0","By_ingredient","0.1848"
"SMTT05169","CAB39","None","calcium binding protein 39","None","ENSG00000135932","None","0.0122248","0.0506489","1.0","By_ingredient","0.1928"
"SMTT05259","CBR3","None","carbonyl reductase 3","None","ENSG00000159231","None","0.0362347","0.0778214","1.0","By_ingredient","0.1659"
"SMTT05331","CD1D","None","CD1d molecule","None","ENSG00000158473","None","0.0362347","0.0778214","1.0","By_ingredient","0.1923"
"SMTT05332","CD1E","None","CD1e molecule","None","ENSG00000158488","None","0.0290927","0.0709833","1.0","By_ingredient","0.1788"
"SMTT05337","CD207","None","CD207 molecule","None","ENSG00000116031","None","0.0218986","0.0637567","1.0","By_ingredient","0.1846"
"SMTT05338","CD209","None","CD209 molecule","None","ENSG00000090659","None","0.0218986","0.0637567","1.0","By_ingredient","0.1755"
"SMTT05350","CD55","None","CD55 molecule (Cromer blood group)","None","ENSG00000196352","None","0.0267005","0.0686599","1.0","By_ingredient","0.1679"
"SMTT05356","CD72","None","CD72 molecule","None","ENSG00000137101","None","0.0122248","0.0506489","1.0","By_ingredient","0.1945"
"SMTT05365","CDC14A","None","cell division cycle 14A","None","ENSG00000079335","None","0.00735263","0.0421606","1.0","By_ingredient","0.2043"
"SMTT05366","CDC14B","None","cell division cycle 14B","None","ENSG00000081377","None","0.0243024","0.0660284","1.0","By_ingredient","0.1831"
"SMTT05404","CDIPT","None","CDP-diacylglycerol--inositol 3-phosphatidyltransferase","None","ENSG00000103502","None","0.0122248","0.0506489","1.0","By_ingredient","0.2185"
"SMTT05501","CHAC1","None","ChaC glutathione specific gamma-glutamylcyclotransferase 1","None","ENSG00000128965","None","0.00735263","0.0421606","1.0","By_ingredient","0.1872"
"SMTT05502","CHAC2","None","ChaC cation transport regulator homolog 2","None","ENSG00000143942","None","0.0122248","0.0506489","1.0","By_ingredient","0.1892"
"SMTT05520","CHI3L2","None","chitinase 3 like 2","None","ENSG00000064886","None","0.0122248","0.0506489","1.0","By_ingredient","0.1859"
"SMTT05521","CHIA","None","chitinase, acidic","None","ENSG00000134216","None","0.0122248","0.0506489","1.0","By_ingredient","0.1949"
"SMTT05523","CHIT1","None","chitinase 1","None","ENSG00000133063","None","0.014652","0.0546754","1.0","By_ingredient","0.1915"
"SMTT05530","CHODL","None","chondrolectin","None","ENSG00000154645","None","0.0122248","0.0506489","1.0","By_ingredient","0.1998"
"SMTT05570","CKS1B","None","CDC28 protein kinase regulatory subunit 1B","None","ENSG00000173207","None","0.00979166","0.0471444","1.0","By_ingredient","0.1731"
"SMTT05571","CKS2","None","CDC28 protein kinase regulatory subunit 2","None","ENSG00000123975","None","0.0218986","0.0637567","1.0","By_ingredient","0.1773"
"SMTT05586","CLEC12A","None","C-type lectin domain family 12 member A","None","ENSG00000172322","None","0.0122248","0.0506489","1.0","By_ingredient","0.2048"
"SMTT05587","CLEC12B","None","C-type lectin domain family 12 member B","None","ENSG00000256660","None","0.0122248","0.0506489","1.0","By_ingredient","0.1941"
"SMTT05588","CLEC18A","None","C-type lectin domain family 18 member A","None","ENSG00000157322","None","0.00979166","0.0471444","1.0","By_ingredient","0.207"
"SMTT05589","CLEC18B","None","C-type lectin domain family 18 member B","None","ENSG00000140839","None","0.00979166","0.0471444","1.0","By_ingredient","0.1935"
"SMTT05590","CLEC18C","None","C-type lectin domain family 18 member C","None","ENSG00000157335","None","0.00979166","0.0471444","1.0","By_ingredient","0.2084"
"SMTT05591","CLEC19A","None","C-type lectin domain containing 19A","None","ENSG00000261210","None","0.0122248","0.0506489","1.0","By_ingredient","0.1956"
"SMTT05592","CLEC1A","None","C-type lectin domain family 1 member A","None","ENSG00000150048","None","0.0122248","0.0506489","1.0","By_ingredient","0.1895"
"SMTT05593","CLEC1B","None","C-type lectin domain family 1 member B","None","ENSG00000165682","None","0.0122248","0.0506489","1.0","By_ingredient","0.2023"
"SMTT05594","CLEC2A","None","C-type lectin domain family 2 member A","None","ENSG00000188393","None","0.014652","0.0546754","1.0","By_ingredient","0.207"
"SMTT05595","CLEC2B","None","C-type lectin domain family 2 member B","None","ENSG00000110852","None","0.0170734","0.0581309","1.0","By_ingredient","0.1865"
"SMTT05596","CLEC2D","None","C-type lectin domain family 2 member D","None","ENSG00000069493","None","0.0122248","0.0506489","1.0","By_ingredient","0.1993"
"SMTT05597","CLEC2L","None","C-type lectin domain family 2 member L","None","ENSG00000236279","None","0.0122248","0.0506489","1.0","By_ingredient","0.1899"
"SMTT05598","CLEC3A","None","C-type lectin domain family 3 member A","None","ENSG00000166509","None","0.0122248","0.0506489","1.0","By_ingredient","0.1971"
"SMTT05600","CLEC4A","None","C-type lectin domain family 4 member A","None","ENSG00000111729","None","0.0243024","0.0660284","1.0","By_ingredient","0.1821"
"SMTT05601","CLEC4E","None","C-type lectin domain family 4 member E","None","ENSG00000166523","None","0.00979166","0.0471444","1.0","By_ingredient","0.2027"
"SMTT05602","CLEC4G","None","C-type lectin domain family 4 member G","None","ENSG00000182566","None","0.0122248","0.0506489","1.0","By_ingredient","0.1864"
"SMTT05603","CLEC4M","None","C-type lectin domain family 4 member M","None","ENSG00000104938","None","0.014652","0.0546754","1.0","By_ingredient","0.1806"
"SMTT05604","CLEC5A","None","C-type lectin domain containing 5A","None","ENSG00000258227","None","0.0122248","0.0506489","1.0","By_ingredient","0.1833"
"SMTT05605","CLEC6A","None","C-type lectin domain containing 6A","None","ENSG00000205846","None","0.0122248","0.0506489","1.0","By_ingredient","0.211"
"SMTT05606","CLEC9A","None","C-type lectin domain containing 9A","None","ENSG00000197992","None","0.0122248","0.0506489","1.0","By_ingredient","0.1939"
"SMTT05607","CLECL1","None","C-type lectin like 1","None","ENSG00000184293","None","0.0122248","0.0506489","1.0","By_ingredient","0.1977"
"SMTT05631","CLYBL","None","citrate lyase beta like","None","ENSG00000125246","None","0.00735263","0.0421606","1.0","By_ingredient","0.1964"
"SMTT05637","CMPK2","None","cytidine/uridine monophosphate kinase 2","None","ENSG00000134326","None","0.0122248","0.0506489","1.0","By_ingredient","0.1838"
"SMTT05704","CORO7-PAM16","None","CORO7-PAM16 readthrough","None","ENSG00000103426","None","0.00245681","0.026213","1.0","By_ingredient","0.2163"
"SMTT05721","CPA2","None","carboxypeptidase A2","None","ENSG00000158516","None","0.0194889","0.0604666","1.0","By_ingredient","0.1871"
"SMTT05722","CPA3","None","carboxypeptidase A3","None","ENSG00000163751","None","0.0194889","0.0604666","1.0","By_ingredient","0.1798"
"SMTT05723","CPA4","None","carboxypeptidase A4","None","ENSG00000128510","None","0.0194889","0.0604666","1.0","By_ingredient","0.1983"
"SMTT05724","CPB1","None","carboxypeptidase B1","None","ENSG00000153002","None","0.0218986","0.0637567","1.0","By_ingredient","0.2001"
